$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Items,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
904014,EVENT_1804_ARBOR_GROW_CRYSTAL_CUBE_1_2,栽培樹木活動用的道具。{nl}使用時可以從獎勵目錄上隨機得到一個道具。{nl}活動結束時活動道具統一刪除。,icon_item_eventcube1,,,,,,,,,樹苗魔方,0,0.0,0.0,FFFT,6,0.0
904015,EVENT_1804_ARBOR_GROW_CRYSTAL_CUBE_3_4,栽培樹木活動用的道具。{nl}使用時可以從獎勵目錄上隨機得到一個道具。{nl}活動結束時活動道具統一刪除。,icon_item_eventcube2,,,,,,,,,成木魔方,0,0.0,0.0,FFFT,6,0.0
904016,EVENT_1804_ARBOR_GROW_CRYSTAL_CUBE_5_6,栽培樹木活動用的道具。{nl}使用時可以從獎勵目錄上隨機得到一個道具。{nl}活動結束時活動道具統一刪除。,icon_item_eventcube3,,,,,,,,,茂盛的成木魔方,0,0.0,0.0,FFFT,6,0.0
904028,MISSION_SURVIVAL_EVENT2_CUBE,怪盜特龐活動所贈送的稱號箱子。{nl}使用時可以從獎勵目錄上隨機得到一個道具。{nl}活動結束時活動道具統一刪除。,icon_item_eventcube2,,,,,,,,,偷來的魔方,0,0.0,0.0,FFFT,6,0.0
904041,EVENT_1805_SLATE_CUBE,「石板裡模糊的秘密訊息」活動道具。{nl}使用時隨機獲得獎勵目錄中的道具。{nl}活動結束時統一刪除。,icon_item_eventcube2,,,,,,,,,雷那的感謝魔方,0,0.0,0.0,FFFT,6,0.0
904049,EVENT_1806_STORY_1_CUBE,前往星之塔的活動道具。{nl}使用時可以隨機獲得獎勵目錄中的道具。{nl}活動結束時統一刪除。,icon_item_eventcube3,,,,,,,,,星之塔英雄魔方,0,0.0,0.0,FFFT,6,0.0
904057,EVENT_1807_BALL_CUBE,[Summer Festa] 活動道具。{nl}使用時隨機獲得獎勵目錄中的道具。{nl}活動結束時道具統一刪除。,icon_item_summer_box,,,,,,,,,夏夜禮物箱,0,0.0,0.0,FFFT,6,0.0
904083,EVENT_1807_HOTTIME_BOX,[For 10] 獲得10萬Nexon現金和最多10萬特性點數的機會！{nl}50級以上時可以使用。{nl}活動結束時道具統一刪除。,icon_item_eventbox_qm,,,,,,,,,[For 10]尖峰時間幸運箱(1小時),0,0.0,3600.0,FFFF,6,0.0
904095,EVENT_1810_UNIQUE_CUBE,羅託的特別支援活動道具。{nl}使用時可以從獎勵目錄上隨機得到一個道具。{nl}活動結束時道具統一刪除。,icon_item_eventcube1,,,,,,,,,羅託的特別支援箱,0,0.0,0.0,FFFT,6,0.0
904111,KUPOLE_SERVER_TEST_REINFORCE,奎波爾伺服器的測試支援卷軸，將背包裡+11以下的裝備變更為+11。,icon_item_reinforce11,,,,,,,,,[奎波爾專用] 測試支援卷軸: 強化,0,0.0,0.0,FFFT,6,0.0
904127,EVENT_1812_HOTTIME_BOX,可以獲得Nexon現金中獎券和5超越卷軸的機會!{nl}30級以上才可以使用。{nl}活動結束時道具統一刪除。,icon_item_eventbox_qm,,,,,,,,,[3周年]尖峰時間幸運箱(1小時),0,0.0,3600.0,FFFT,6,0.0
904129,EVENT_BORUTA_CLEAR_REWARDBOX,為了紀念世界特別的成就女神所賜的特別禮物箱。{nl}紀念初次壓制斯爾利那斯雷歐的龍王普魯達之日。{nl}使用時可獲得道具。,icon_item_cube3_blow,,,,,,,,,女神的禮物箱[普魯達],0,0.0,0.0,FFFT,6,1.0
904138,EVENT_1902_NEWYEAR_FORTUNEPOUCH,迎接己亥年而發送的豪禮！{nl}請開啟福袋查看禮物。{nl}活動結束時道具統一刪除。,icon_item_fortunepouch,,,,,,,,,[活動]己亥年福袋,0,0.0,0.0,FFFT,6,0.0
904228,EVENT_QOS_SHIRTS_S1,點擊滑鼠右鍵即可使用，使用時可獲得猜謎王套裝賽季1(女) / 猜謎王套裝賽季(男)中的一種。,icon_item_happybox_black,,,,,,,,,猜謎王套裝賽季1選擇箱,0,0.0,0.0,FFFF,6,5.0
904245,EVENT_2020_NEWYEAR_FORTUNEPOUCH,庚子年福袋。{nl}使用時可依道具別機率獲得活動獎勵。{nl}可獲得道具{nl}-特性點數1000(14天){nl}-[活動]老舊的黃金鑲嵌槽{nl}-技能重置藥水(14天){nl}-特性重置藥水(14天){nl}-銀色血晶萃取工具(14天){nl}-7星寶石研磨劑(14天){nl}-覺醒石(14天){nl}-挑戰模式1次入場券(14天){nl}-特性點數500(14天){nl}-[活動]神秘放大鏡(14天){nl}-[活動]2020大慶典交換券{nl}活動結束時統一刪除。,icon_item_fortunepouch,,,,,,,,,[活動]庚子年福袋,0,0.0,0.0,FFFT,6,0.1
904246,EVENT_2020_GOLDEN_FORTUNEPOUCH,庚子年福金福袋。{nl}使用時可依道具別機率獲得活動獎勵。{nl}可獲得道具{nl}-執事女僕套裝箱(黑色){nl}-[活動]黃金血晶萃取工具{nl}-[活動]黃金鐵砧(14天){nl}-[活動]匠人放大鏡(14天){nl}-特性點數1000(14天){nl}活動結束時統一刪除。,icon_item_event_2020_golden_fortunepouch,,,,,,,,,[活動]庚子年黃金福袋,0,0.0,0.0,FFFT,6,0.1
