$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
628177,Hat_628177,,,,,ディスクリプションが必要です。,-1,2,icon_item_accessory_hat033,1,,,,,,,4,テストヘア装飾18,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628178,Hat_628178,,,,,ディスクリプションが必要です。,-1,2,icon_item_accessory_hat034,1,,,,,,,4,テストヘア装飾19,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628179,Hat_628179,,,,,ディスクリプションが必要です。,-1,2,icon_item_accessory_hat037,1,,,,,,,4,テストヘア装飾20,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628180,Hat_628180,,,,,頭がじんわりと暖かいと感じるのは錯覚です。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_firehorn,1,,,,,,,4,フレアストーンの角,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628181,Hat_628181,,,,,数が減っているという噂でしたが、こんな所で見つかるとは驚きです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_flamingo,1,,,,,,,4,フラミンゴ,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628182,Hat_628182,,,,,ハムスターに頭をかじられないように気をつけましょう。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_hamster,1,,,,,,,4,ハムスター,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628183,Hat_628183,,,,,ディスクリプションが必要です。,-1,2,icon_item_hat20,1,,,,,,,4,テストヘア装飾24,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628184,Hat_628184,,,,,ディスクリプションが必要です。,-1,2,icon_item_hat032,1,,,,,,,4,テストヘア装飾25,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628185,Hat_628185,,,,,遥か遠い異国ではこのアクセサリを着用した状態で激しくダンスを踊るそうです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_hat90,1,,,,,,,4,黒い羽飾り,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628186,Hat_628186,,,,,ディスクリプションが必要です。,-1,2,icon_item_hat91,1,,,,,,,4,テストヘア装飾27,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628187,Hat_628187,,,,,その昔、女性が外出する時に着用していました。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_hat092,1,,,,,,,4,伝統のある髪飾り,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628188,Hat_628188,,,,,ディスクリプションが必要です。,-1,2,icon_item_hat093,1,,,,,,,4,テストヘア装飾29,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628189,Hat_628189,,,,,愛らしさを表現するヘアピン。男性が装着すると少しだけ滑稽かもしれません。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_heart,1,,,,,,,4,ハートヘアピン,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628190,Hat_628190,,,,,チェスのクイーンの形をした帽子。かなりボリューム感が出ます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_kingcrown,1,,,,,,,4,クイーン駒の帽子,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628191,Hat_628191,,,,,古代の人々が神の怒りの声だと言われ、恐れられていたとか。ミニサイズなら怖くないですね。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_lightning,1,,,,,,,4,ピカッ,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628192,Hat_628192,,,,,木製のメニュー板。これであなたも一躍お店のマスコット的存在に。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_menu,1,,,,,,,4,メニュー,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628193,Hat_628193,,,,,主にプロポーズの言葉が書かれた紙切れ。どうして頭に付くようになったかはわかりません。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_message,1,,,,,,,4,ペーパーチケット,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628194,Hat_628194,,,,,ディスクリプションが必要です。,-1,2,icon_item_nimbus,1,,,,,,,4,雨雲,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628195,Hat_628195,,,,,頭上に乗せた非常食品。どこからか甘い香りがする…。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_pancake,1,,,,,,,4,パンケーキ,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628196,Hat_628196,,,,,ペンギンのヘアコスチュームです。この愛らしさに言葉は必要ありません。,-1,2,icon_item_penguin,1,,,,,,,4,ペンギン,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,FFFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628197,Hat_628197,,,,,動物の角を彩り、猛々しさと流美さを一度に表現しました。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_pink_rose_gaur,1,,,,,,,4,ピーチローズの角飾り,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628198,Hat_628198,,,,,髪飾りです。右クリックで装着できます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_piratehat,1,,,,,,,4,海賊の帽子,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628199,Hat_628199,,,,,紫の花で作られた花冠です。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_purpleflowerband,1,,,,,,,4,紫花冠,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628200,Hat_628200,,,,,名もなき女王のために製作された王冠です。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_queencrown,1,,,,,,,4,女王の王冠,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628201,Hat_628201,,,,,髪飾りです。右クリックで装着できます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_radish,1,,,,,,,4,ラディッシュ,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628202,Hat_628202,,,,,赤い花で作られた花冠。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_redflowerband,1,,,,,,,4,赤花冠,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628203,Hat_628203,,,,,ストライプのリボン。長い髪の女性によく似合うようです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sky_ribbon,1,,,,,,,4,ストライプリボン（水色）,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628204,Hat_628204,,,,,軸を中心に回し巻かれたぜんまいが元に戻ろうとする力を動力として利用します。何に使われるのかはわかりません。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_spring,1,,,,,,,4,手巻きのカギ,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628205,Hat_628205,,,,,少し下にずらしたメガネ。ユニークな魅力があります。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_stringglasses,1,,,,,,,4,鼻メガネ,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628206,Hat_628206,,,,,夏に着用すると非常に暑くるしいです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sun_acc,1,,,,,,,4,サンサン,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628207,Hat_628207,,,,,頭に植えておけばひまわりが伸びてくるような気がします。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sunflower_seed,1,,,,,,,4,ひまわりの種,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628208,Hat_628208,,,,,軍艦はいくらが至上です。ファンタスティック。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi1,1,,,,,,,4,いくら,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628209,Hat_628209,,,,,卵、だし汁、砂糖に塩はひとつまみ。子供から大人まで愛されるちょっと甘めの味付けです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi2,1,,,,,,,4,寿司（卵）,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628210,Hat_628210,,,,,趣向によって異なりますが、えびが至上の存在とも言えるでしょう。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi3,1,,,,,,,4,寿司（えび）,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628211,Hat_628211,,,,,よく選べば大トロが出てくるかも？{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi4,1,,,,,,,4,寿司（マグロ）,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628212,Hat_628212,,,,,食べても食べても飽きません。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi5,1,,,,,,,4,寿司（サーモン）,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628213,Hat_628213,,,,,具材によってその味は千差万別。あなたは何味？{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi6,1,,,,,,,4,のり巻き,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628214,Hat_628214,,,,,たった今揚げてきた海老。どうりで香ばしいにおいがしますね。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi7,1,,,,,,,4,エビフリャー,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628215,Hat_628215,,,,,一粒一粒がキラキラと輝いているような新鮮なイクラをこぼれ落ちそうな程、詰め込みました。食べるときは注意が必要です。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi8,1,,,,,,,4,手巻き（いくら）,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628216,Hat_628216,,,,,お残しは許されないかもしれません。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi9,1,,,,,,,4,サーモンロール,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628217,Hat_628217,,,,,滑らかで香ばしいアボカドロールです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi10,1,,,,,,,4,アボカドロール,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628218,Hat_628218,,,,,タコ足のお寿司です。コリコリしています。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sushi11,1,,,,,,,4,寿司（たこ）,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628219,Hat_628219,,,,,非常に困った時に役立ちます。この場から逃げたい時にも。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sweat,1,,,,,,,4,汗,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628220,Hat_628220,,,,,素早く簡単にパンを焼くための道具。焼けたときにはいい音がします。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_toaster,1,,,,,,,4,トースター,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628221,Hat_628221,,,,,そう！これだ！と思う瞬間このアクセサリを着用するとその嬉しさを極大化できます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_twinkle,1,,,,,,,4,キラーン,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628222,Hat_628222,,,,,髪飾りです。右クリックで装着できます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_upset,1,,,,,,,4,ムカムカ,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628223,Hat_628223,,,,,髪飾りです。右クリックで装着できます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_wifi,1,,,,,,,4,Wi-Fi,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628224,Hat_628224,,,,,ディスクリプションが必要です。,-1,2,icon_item_accessory_hat014,1,,,,,,,4,ローズシャイニーの角,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628225,Hat_628225,,,,,ディスクリプションが必要です。,-1,2,icon_item_hat011,1,,,,,,,4,おしゃれ帽子,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628226,Hat_628226,,,,,これを装備しているときはボケ倒してもツッコミをはね返せそうです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_banana,1,,,,,,,4,バナナ,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628227,Hat_628227,,,,,急に頭が良くなった感じがします。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_blackglasses,1,,,,,,,4,黒縁メガネ,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628228,Hat_628228,,,,,かわいらしい青いリボンと上品なレースが付いた髪飾りです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_bluelacehat,1,,,,,,,4,青いレースハット,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628229,Hat_628229,,,,,動物の角を彩り、猛々しさと流美さを一度に表現しました。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_bluerosehorn,1,,,,,,,4,ブルーシャトーの角飾り,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628230,Hat_628230,,,,,頭の中で何が育っていますか？{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_carrot,1,,,,,,,4,にんじん,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628231,Hat_628231,,,,,もくもく。沢山集まると雨が降るかもしれません。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_cloud,1,,,,,,,4,雲,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628232,Hat_628232,,,,,いちごを混ぜた美味しそうなミルクプリンのアクセサリです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_cupcake,1,,,,,,,4,いちごみるくゼリー,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628233,Hat_628233,,,,,議長用に使われるようなチェッカー帽。緑色でポインティングされた部分が印象的です。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_black_checker,1,,,,,,,4,ブラックチェッカー,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628234,Hat_628234,,,,,蝶の羽の形の髪飾りです。黒のレースと金色の装飾を使用して、優雅さを表現しました。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_black_gold_butterfly,1,,,,,,,4,黒レース羽飾り,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628235,Hat_628235,,,,,髪飾りです。右クリックで装着できます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_black_kuma,1,,,,,,,4,ボスベアー帽,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628236,Hat_628236,,,,,髪飾りです。右クリックで装着できます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_red_checker,1,,,,,,,4,レッドチェッカー,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628237,Hat_628237,,,,,バラの花にメッキをかけて艶を出した金色のバラの角。豪華なデザインです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_goldbrown_horn,1,,,,,,,4,ゴールドシャイニーの角飾り,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628238,Hat_628238,,,,,髪飾りです。右クリックで装着できます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_red_long_helmet,1,,,,,,,4,スパルタ戦士の兜,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628239,Hat_628239,,,,,どちらの鍵が正しい鍵なのかはやってみないとわかりません。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_key_cross,1,,,,,,,4,鍵帽子,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628240,Hat_628240,,,,,宝石が散りばめられた豪華な王冠。少しサイズが大きい感じがします。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_skyblue_stripe_cap,1,,,,,,,4,水色ストライプ王冠,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628241,Hat_628241,,,,,腕の良い弓使いが愛用しそうな帽子です。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_dark_blue_feather,1,,,,,,,4,群青羽帽子,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628242,Hat_628242,,,,,髪飾りです。右クリックで装着できます。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_mint_pink_star,1,,,,,,,4,ヘアバンド（海）,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628243,Hat_628243,,,,,中央のハート装飾がキュートさを引き立たせている頭装飾です。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_black_lace_heat,1,,,,,,,4,レース装飾ブラックハット,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628244,Hat_628244,,,,,バイソンの角にバラを飾った髪飾りです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_pinkflowerhorn,1,,,,,,,4,ピンクローズの角飾り,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628245,Hat_628245,,,,,海軍提督が着用する帽子。リボンがあることで威圧感を抑えて爽やかな印象を与えています。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_navy_big_stripe_ribbon,1,,,,,,,4,リボン付海軍帽子,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628246,Hat_628246,,,,,本当にまだ生きていると思いますか？{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_angelring,1,,,,,,,4,エンジェルリング,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628247,Hat_628247,,,,,鍵は装飾でどこも閉まっていませんよ。あなたの心以外は。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_white_cloud,1,,,,,,,4,ホワイトキーホール帽,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628248,Hat_628248,,,,,彼が起きて仲間になれば、誰よりも心強いかもしれません。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sleeping_leopard,1,,,,,,,4,スリープパンサー,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628249,Hat_628249,,,,,貝殻でできた髪飾り。暑い時期にはひんやりとしていい感じです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_skyblue_shell,1,,,,,,,4,水色貝の装飾,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628250,Hat_628250,,,,,水牛の角で飾られた王冠。バラの装飾が重ねられていて豪華な印象です。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_rose_deer,1,,,,,,,4,レインディアクラウン,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628251,Hat_628251,,,,,強大な赤いプリンを利用して作った王冠です。,-1,2,icon_item_red_black_pudding,1,,,,,,,4,レッドクラウン,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
628252,Hat_628252,,,,,お腹いっぱいになってお昼寝中のナマケモノです。{nl}リサイクルショップでメダルと交換できます。,-1,2,icon_item_sloth_pink,1,,,,,,,4,なまけもの,5,0,TTTTT,1,0,0,0,0,0,0,0,0,0.0,0.0,TTFT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,8,False,False,1.0
